id	bits.on
draft_45277_00001	20,94,144,145,153,198,207,270,313,326,353,360,390,434,480,493,503,508,516,529,530,535,541,554,626,669,681,727,752,766,857,886,917,948,977
draft_45277_00002	20,39,49,94,107,118,141,153,207,297,481,508,527,626,635,727,802,852,948,949
draft_45277_00003	20,56,94,105,107,128,129,141,153,186,207,217,231,257,270,357,365,366,387,480,481,508,516,530,583,626,674,692,706,727,739,757,776,789,812,829,834,871,917,927,947,952,1006
draft_45277_00004	20,94,107,113,118,141,153,207,231,250,284,341,440,481,508,530,616,626,635,727,940,976,984
draft_45277_00005	20,51,94,107,118,141,153,174,207,231,250,270,341,360,441,481,504,508,516,552,558,626,635,636,643,679,727,778,789,986
draft_45277_00006	19,20,56,65,89,94,107,134,139,141,153,155,159,172,197,207,212,217,231,261,264,319,333,351,387,398,401,405,422,436,442,461,481,486,508,524,525,558,566,580,625,626,629,653,671,678,684,690,700,719,727,728,755,776,783,789,813,822,840,860,887,905,935,936,938,948,955,960,968,974,975,980,990
draft_45277_00007	20,45,56,94,107,113,153,207,231,341,440,465,481,508,516,530,626,647,655,727,734,739,762,797,893,896,930,940,948,960
draft_45277_00008	20,45,56,94,97,107,153,207,231,261,367,480,508,516,530,626,647,655,727,734,739,752,762,797,893,896,948,960
draft_45277_00009	20,124,138,153,171,207,272,282,294,347,362,387,423,434,497,508,511,526,536,575,627,640,700,727,776,827,833,888,916,919,948,994,1022
draft_45277_00010	20,62,124,128,138,153,171,182,207,224,225,272,306,319,347,387,434,437,497,508,511,526,530,575,627,640,700,727,733,747,827,833,915,919,948,994
draft_45277_00011	14,20,94,107,118,141,153,156,207,231,247,250,262,451,461,481,494,495,508,626,635,705,727,895,921,948
draft_45277_00012	20,43,56,94,107,153,188,207,231,265,337,363,508,516,626,647,655,721,727,734,739,762,797,881,896,915,948,960,992,1015
draft_45277_00013	5,20,94,107,134,141,153,180,202,207,217,231,259,341,375,376,463,480,481,508,511,516,522,545,602,626,642,659,668,673,698,727,739,771,776,778,789,825,913,915,916,989
draft_45277_00014	20,57,94,107,118,141,153,199,207,244,266,292,320,347,481,508,512,588,626,635,692,727,757,763,894,954
draft_45277_00015	20,138,153,197,207,301,387,390,434,508,511,526,575,626,627,700,707,727,754,779,831,833,919,932,948
draft_45277_00016	57,153,266,347,378,430,508,540,566,588,600,626,692,700,718,763,833,919,932,948,954,981,994
draft_45277_00017	20,24,57,66,85,87,89,107,112,134,139,153,159,167,169,173,177,197,212,227,236,245,257,263,269,277,285,300,311,312,326,334,347,351,361,364,374,387,401,402,410,434,442,452,461,474,475,492,506,507,508,516,524,555,565,569,626,630,643,657,662,692,703,719,727,743,762,763,766,790,806,860,874,900,915,925,936,948,952,954,960,964,968,974,980,997
draft_45277_00018	20,128,138,153,171,207,224,272,280,347,387,434,497,508,511,526,575,627,654,700,727,733,762,827,833,886,919,948,993,1019
draft_45277_00019	20,94,107,141,199,207,241,406,481,508,544,626,727,750,802,948
draft_45277_00020	20,49,124,128,138,148,153,171,191,207,224,272,319,347,387,434,497,508,511,526,551,563,575,627,640,674,700,727,733,802,827,833,885,919,948
draft_45277_00021	20,94,107,141,207,335,481,508,626,727,802,867,948
draft_45277_00022	14,119,134,220,245,298,424,449,454,479,506,508,575,582,649,662,727,837,896,937,948,968,981
draft_45277_00023	15,31,85,89,127,134,139,153,185,220,245,283,301,303,311,314,326,340,379,413,430,442,461,477,506,508,524,533,569,575,582,626,638,649,662,671,675,742,806,814,824,874,918,936,948,964,968,974,980
draft_45277_00024	15,20,68,134,211,220,255,305,341,405,432,481,487,490,508,531,550,580,585,605,708,725,727,846,866,911,948,968
draft_45277_00025	20,94,128,153,480,508,516,626,727,802,897,909,927,948,998
draft_45277_00026	19,56,65,89,134,139,153,155,159,167,172,197,212,244,319,351,387,401,405,422,436,442,461,481,486,524,525,558,566,580,621,625,626,629,653,658,678,690,711,719,728,755,783,785,791,881,887,915,935,936,948,960,968,974,975,990,1015,1017
draft_45277_00027	20,81,116,123,134,170,272,341,385,393,405,432,481,487,508,550,585,725,727,850,880,897,898,922,968
draft_45277_00028	20,31,62,68,94,96,102,107,116,134,141,153,169,207,211,228,265,315,347,387,442,481,487,508,511,550,563,587,626,699,727,776,789,859,887,968,1001
draft_45277_00029	20,94,107,118,141,153,207,231,250,326,348,481,508,626,635,666,727,776,839
draft_45277_00030	15,57,89,109,127,128,134,139,153,173,185,220,245,266,283,301,303,314,340,347,379,413,442,461,477,506,508,524,533,555,569,575,582,588,626,638,649,662,671,675,687,692,743,763,806,814,816,824,874,918,932,936,948,954,964,968,974,980
draft_45277_00031	19,20,58,64,94,96,107,134,141,153,207,214,269,272,372,383,389,407,479,481,487,503,508,550,603,615,626,654,662,714,727,762,776,778,786,789,797,812,893,896,968,989
draft_45277_00032	20,94,134,160,177,195,252,304,366,387,395,405,445,469,479,508,510,551,611,626,662,727,787,850,968,973
draft_45277_00033	20,94,134,160,177,195,252,304,366,387,395,405,445,469,479,508,510,551,611,626,662,727,787,850,968,973
draft_45277_00034	47,134,195,203,245,270,405,422,481,506,508,552,578,587,604,662,668,686,789,887,899,914,968
draft_45277_00035	20,49,63,88,94,107,144,153,202,207,298,305,355,373,408,480,508,530,601,626,672,727,756,767,802,948
draft_45277_00036	153,326,626,666,700,718,833,916,919,932,948
